"transect_id","survey_date","Transect_site","site_lat","site_lon","site_habitat","specific_site","length_m","length_validty","visibility_m","visibility_confidence","turn","temp_deg_c","track_name","obs_num","sp_visual_identification","sex","disk_width_cm","width_validity","activity","obs_lat","obs_lon","depth_m","depth_accuracy","water_temp_c","obs_habitat","photo_name","Observation_time","concurring_observation","dive_type","Observation_in_transect"
"44508Gador DeepNo.3 40m",2021-11-08,"Gador Deep",32.42213,34.8656,"S-R","50 deep",40,1,10.5,1,"",NA,"2021-11-08T10-07-44Z-route.gpx",476,"Dasiyatis pastinaca","f",NA,NA,"swimming",32.42496,34.8663,9.8,1,23.2,"rock","","10:13",NA,"Snorkling+freedives",3
"44508Gador DeepNo.4 350m",2021-11-08,"Gador Deep",32.42213,34.8656,"R","50 deep",350,2,10.5,1,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"44508Gador DeepNo.5 424m",2021-11-08,"Gador Deep",32.42213,34.8656,"S-R","50 deep",424,1,10.5,1,"",NA,"2021-11-08T10-31-56Z-route.gpx",477,"Dasiyatis pastinaca","f",40,1,"hidden in sand",32.42629,34.86553,9.8,1,23.2,"sand next to rock rim","para0029","10:37",1,"Snorkling+freedives",4
"44508Gador DeepNo.5 424m",2021-11-08,"Gador Deep",32.42213,34.8656,"S-R","50 deep",424,1,10.5,1,"",NA,"2021-11-08T10-31-56Z-route.gpx",478,"Dasiyatis pastinaca","",47,1,"hidden in sand",32.42632,34.86552,9.8,1,23.2,"sand next to rock rim","PARA0036","10:38",1,"Snorkling+freedives",4
"44508Gador DeepNo.5 424m",2021-11-08,"Gador Deep",32.42213,34.8656,"S-R","50 deep",424,1,10.5,1,"",NA,"2021-11-08T10-31-56Z-route.gpx",479,"Dasiyatis pastinaca","f",50,1,"bottom swimming",32.42617,34.86588,9.3,1,23.2,"sand next to rock rim","PARA0038","10:44",1,"Snorkling+freedives",4
"44508Gador DeepNo.5 424m",2021-11-08,"Gador Deep",32.42213,34.8656,"S-R","50 deep",424,1,10.5,1,"",NA,"2021-11-08T10-31-56Z-route.gpx",480,"Dasiyatis pastinaca","m",20,3,"bottom swimming",32.42609,34.86602,9.3,1,23.2,"sand next to rock rim","PARA0038","10:45",1,"Snorkling+freedives",4
"44508Gador DeepNo.6 169m",2021-11-08,"Gador Deep",32.42213,34.8656,"R","50 deep",169,1,10.5,1,"",NA,"2021-11-08T10-51-51Z-route.gpx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"44508Gador DeepNo.7 1.11m",2021-11-08,"Gador Deep",32.42213,34.8656,"S","50 deep entry",1.11,1,10.5,1,"",NA,"2021-11-08T11-00-58Z-route.gpx",481,"Dasiyatis pastinaca","f",50,1,"bottom swimming",32.42642,34.87162,6,1,23.1,"sand next to rock rim","PARA0039","11:17",NA,"Snorkling+freedives",1
"44509Gador shallowNo.1 324m",2021-11-09,"Gador Reserve",32.41921,34.87021,"R","50 shallow",324,1,12.7,1,"",22.2,"2021-11-09T07-52-42Z-route.gpx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"44509Gador shallowNo.2 300m",2021-11-09,"Gador Reserve",32.41921,34.87021,"S-R","50 shallow",300,2,12.7,1,"W",22.2,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"44509Gador shallowNo.3 300m",2021-11-09,"Gador Reserve",32.41921,34.87021,"S-R","50 shallow",300,1,12.7,1,"W",22.2,"2021-11-09T08-39-45Z-route",482,"Himantura uarnak","f",70,2,"resting",NA,NA,6.95,1,22.3,"sand next to rock rim","para0046","8:48",NA,"Snorkling+freedives",1
"44509Gador shallowNo.4 182m",2021-11-09,"Gador Reserve",32.41921,34.87021,"R","50 shallow",182,1,12.7,1,"",22.2,"2021-11-09T07-03-22Z-route.gpx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"44509Gador shallowNo.5 345m",2021-11-09,"Gador Reserve",32.41921,34.87021,"S-R","50 shallow",345,1,12.7,1,"E",22.2,"2021-11-09T09-11-45Z-route.gpx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"44514Gador shallowNo.1 120m",2021-11-14,"Gador Reserve",32.41921,34.87021,"S","Shahar Transect",120,1,11,1,"",NA,"NA?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"44514Gador shallowNo.2 90m",2021-11-14,"Gador Reserve",32.41921,34.87021,"R","Shahar Transect",90,1,11,1,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"44514Gador shallowNo.3 180m",2021-11-14,"Gador Reserve",32.41921,34.87021,"S-R","Shahar Transect",180,1,11,1,"W",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"44514Gador shallowNo.4 250m",2021-11-14,"Gador Reserve",32.41921,34.87021,"S-R","Shahar Transect",250,1,11,1,"W",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"44514Gador shallowNo.5 480m",2021-11-14,"Gador Reserve",32.41921,34.87021,"R","Shahar Transect",480,1,11,1,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"44519Gador deepNo.1 846m",2021-11-19,"Gador Deep",32.42213,34.8656,"S-R-S","Secret deep entry",846,NA,11,2,"",NA,"2021-11-19T07-35-39Z-route.gpx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"44519Gador deepNo.2 326m",2021-11-19,"Gador Deep",32.42213,34.8656,"S-R","Secret deep",326,NA,11,2,"W",NA,"2021-11-19T08-12-20Z-route.gpx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"44519Gador deepNo.3 175m",2021-11-19,"Gador Deep",32.42213,34.8656,"R","",175,NA,11,2,"",NA,"2021-11-19T08-33-35Z-route.gpx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"44519Gador deepNo.4 128m",2021-11-19,"Gador Deep",32.42213,34.8656,"R","",128,NA,11,2,"",NA,"2021-11-19T08-38-16Z-route.gpx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"44519Gador deepNo.5 678m",2021-11-19,"Gador Deep",32.42213,34.8656,"S-R-S","Secret deep entry",678,NA,11,2,"",NA,"2021-11-19T08-44-18Z-route.gpx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"44569Gador ReserveNo.2 354m",2022-01-08,"Gador Deep",32.42213,34.8656,"S-R","Kushi deep",354,1,13,2,"All",NA,"2022-01-08T09-27-13Z-route.gpx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"44569Gador ReserveNo.3 336m",2022-01-08,"Gador Deep",32.42213,34.8656,"R","Kushi deep",336,1,13,2,"",NA,"2022-01-08T09-44-29Z-route",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"44569Gador ReserveNo.4 346m",2022-01-08,"Gador Deep",32.42213,34.8656,"S-R","Kushi deep",346,1,13,2,"W",NA,"2022-01-08T08-02-02Z-route.gpx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"44569Gador ReserveNo.5 1090m",2022-01-08,"Gador Deep",32.42213,34.8656,"S","Kushi deep",1090,1,13,2,"",NA,"2022-01-08T10-11-38Z-route.gpx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"44569Gador ReserveNo.1 989m",2022-01-08,"Gador Deep",32.42213,34.8656,"S","Kushi deep Entry",989,1,13,2,"",NA,"2022-01-08T08-59-05Z-route.gpx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"44654Gador deepNo.1 446m",2022-04-03,"Gador Deep",32.42213,34.8656,"s","50 deep",446,NA,7,1,"",16.5,"2022-04-03T09-13-29Z-route.gpx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"44654Gador deepNo.2 283m",2022-04-03,"Gador Deep",32.42213,34.8656,"S-R-S","50 deep",283,1,7,1,"",16.5,"2022-04-03T09-46-54Z-route.gpx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"44654Gador deepNo.3 303m",2022-04-03,"Gador Deep",32.42213,34.8656,"S-R","50 deep",303,1,7,1,"E",16.5,"2022-04-03T10-04-21Z-route.gpx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"44654Gador deepNo.4 61m",2022-04-03,"Gador Deep",32.42213,34.8656,"R","50 deep",61,1,7,1,"",16.5,"2022-04-03T10-32-56Z-route.gpx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"44654Gador deepNo.5 303m",2022-04-03,"Gador Deep",32.42213,34.8656,"S-R","50 deep",303,1,7,1,"W",16.5,"2022-04-03T10-41-51Z-route.gpx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"44654Gador deepNo.6 183m",2022-04-03,"Gador Deep",32.42213,34.8656,"R","50 deep",183,1,7,1,"",16.5,"2022-04-03T11-10-51Z-route.gpx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"44668Gador ReserveNo.1 800m",2022-04-17,"Gador Deep",32.42213,34.8656,"S-R-S","Shahar Transect",800,2,8,1,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"44676Gador deepNo.2 203m",2022-04-25,"Gador Deep",32.42213,34.8656,"R","Secret deep",203,1,7.8,1,"",17.8,"suuntoapp-OpenwaterSwimming-2022-04-25T06-22-09Z-route.gpx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"44676Gador deepNo.3 64m",2022-04-25,"Gador Deep",32.42213,34.8656,"S-R","Secret deep",64,NA,7.8,1,"W",17.8,"suuntoapp-OpenwaterSwimming-2022-04-25T06-28-48Z-route.gpx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"44676Gador deepNo.4 278m",2022-04-25,"Gador Deep",32.42213,34.8656,"S-R","Secret deep",278,NA,7.8,1,"W",17.8,"suuntoapp-OpenwaterSwimming-2022-04-25T06-35-24Z-route.gpx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"44676Gador deepNo.5 107m",2022-04-25,"Gador Deep",32.42213,34.8656,"R","Secret deep",107,NA,7.8,1,"",17.8,"suuntoapp-OpenwaterSwimming-2022-04-25T06-54-46Z-route.gpx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"44676Gador ReserveNo.1 264m",2022-04-25,"Gador Deep",32.42213,34.8656,"R","Secret deep entry",264,2,7.8,1,"",17.9,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"44692Gador deepNo.1 295m",2022-05-11,"Gador Deep",32.42213,34.8656,"S-R","Secret deep",295,1,7.8,1,"E",17.8,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"44692Gador deepNo.2 303m",2022-05-11,"Gador Deep",32.42213,34.8656,"R","Secret deep",121,1,4.6,1,"",21,"suuntoapp-OpenwaterSwimming-2022-05-11T07-20-51Z-route.gpx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"44901Gador deepNo.4 376m",2022-12-06,"Gador Deep",32.42213,34.8656,"R-S","Secret deep",376,1,12,1,"",25,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"44692Gador deepNo.3 121m",2022-05-11,"Gador Deep",32.42213,34.8656,"S-R","Secret deep",303,1,4.6,1,"",21,"suuntoapp-OpenwaterSwimming-2022-05-11T07-35-08Z-route.gpx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"44700Gador deepNo.1 145m",2022-05-19,"Gador Deep",32.42213,34.8656,"R","Secret deep",145,1,8,2,"",NA,"suuntoapp-OpenwaterSwimming-2022-05-19T06-59-39Z-route.gpx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"44700Gador deepNo.2 310m",2022-05-19,"Gador Deep",32.42213,34.8656,"R","Secret deep",310,1,8,2,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"44700Gador deepNo.3 283m",2022-05-19,"Gador Deep",32.42213,34.8656,"S-R","Secret deep",283,1,8,2,"W",NA,"suuntoapp-OpenwaterSwimming-2022-05-19T07-39-56Z-route.gpx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"44700Gador deepNo.4 323m",2022-05-19,"Gador Deep",32.42213,34.8656,"S-R","Secret deep",323,1,8,2,"E",NA,"suuntoapp-OpenwaterSwimming-2022-05-19T07-56-56Z-route",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"44700Gador reserveNo.0 250m",2022-05-19,"Gador Deep",32.42213,34.8656,"S-R-S","Secret deep entry",250,2,8,2,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"44708Gador reserveNo.1 504m",2022-05-27,"Gador Deep",32.42213,34.8656,"","Shahar Transect",504,1,8,2,"",NA,"suuntoapp-OpenwaterSwimming-2022-05-27T07-38-52Z-route.gpx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"44708Gador reserveNo.2 486m",2022-05-27,"Gador Deep",32.42213,34.8656,"","Shahar Transect",486,1,8,2,"",NA,"suuntoapp-OpenwaterSwimming-2022-05-27T06-55-03Z-route.gpx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"44712Gador deepNo.1 101m",2022-05-31,"Gador Deep",32.42213,34.8656,"R","Secret deep",101,NA,9,1,"",NA,"suuntoapp-OpenwaterSwimming-2022-05-31T07-52-11Z-route.gpx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"44712Gador deepNo.2 343m",2022-05-31,"Gador Deep",32.42213,34.8656,"R-S","Secret deep",343,NA,9,1,"W",NA,"suuntoapp-OpenwaterSwimming-2022-05-31T08-03-57Z-route.gpx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"44712Gador deepNo.3 40m",2022-05-31,"Gador Deep",32.42213,34.8656,"R","Secret deep",40,NA,9,1,"",NA,"suuntoapp-OpenwaterSwimming-2022-05-31T09-07-18Z-route.gpx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"44712Gador deepNo.4 465m",2022-05-31,"Gador Deep",32.42213,34.8656,"R-S","Secret deep",465,NA,7,1,"E",NA,"suuntoapp-OpenwaterSwimming-2022-05-31T09-10-50Z-route.gpx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"44712Gador deepNo.5 262m",2022-05-31,"Gador Deep",32.42213,34.8656,"R","Secret deep",262,NA,7,1,"",NA,"suuntoapp-OpenwaterSwimming-2022-05-31T09-36-46Z-route.gpx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"44724Gador deepNo.1 466m",2022-06-12,"Gador Deep",32.42213,34.8656,"R","Secret deep",466,1,11,1,"",NA,"suuntoapp-OpenwaterSwimming-2022-06-12T06-32-07Z-route.gpx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"44724Gador deepNo.2 222m",2022-06-12,"Gador Deep",32.42213,34.8656,"R-S","Secret deep",222,1,11,1,"N",NA,"suuntoapp-OpenwaterSwimming-2022-06-12T07-02-38Z-route.gpx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"44724Gador deepNo.3 344m",2022-06-12,"Gador Deep",32.42213,34.8656,"R-S","Secret deep",344,1,11,1,"E",NA,"suuntoapp-OpenwaterSwimming-2022-06-12T07-22-53Z-route.gpx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"44724Gador reserveNo.0 780m",2022-06-12,"Gador Deep",32.42213,34.8656,"S-R-S","Secret deep entry",780,2,11,1,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"44724Gador reserveNo.4 780m",2022-06-12,"Gador Deep",32.42213,34.8656,"","Secret deep entry",780,2,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"44769Gador reserveNo.1 300m",2022-07-27,"Gador Deep",32.42213,34.8656,"","Secret deep",300,1,5.6,1,"",30,"20220727",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"44769Gador reserveNo.2 200m",2022-07-27,"Gador Deep",32.42213,34.8656,"R-S","Secret deep",200,1,5.6,1,"W",30,"20220727",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"44769Gador reserveNo.3 300m",2022-07-27,"Gador Deep",32.42213,34.8656,"R","Secret deep",300,1,5.6,1,"",30,"20220727",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"44769Gador reserveNo.4 1426m",2022-07-27,"Gador Deep",32.42213,34.8656,"R-S","Secret deep",1426,1,5.6,1,"E",30,"20220727",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"44824Gador reserveNo.1 310m",2022-09-20,"Gador Deep",32.42213,34.8656,"R-S","Secret deep",310,1,8,1,"E",28,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"44824Gador reserveNo.2 303m",2022-09-20,"Gador Deep",32.42213,34.8656,"R","Secret deep",303,1,9,1,"",28,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"44824Gador reserveNo.3 340m",2022-09-20,"Gador Deep",32.42213,34.8656,"R-S","Secret deep",340,1,9,1,"W",28,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"44824Gador reserveNo.4 1050m",2022-09-20,"Gador Deep",32.42213,34.8656,"R-S-S","Secret deep entry",1050,1,9,1,"",28,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"44862Gador deepNo.2 163m",2022-10-28,"Gador Deep",32.42213,34.8656,"R","Secret deep",163,1,11.3,1,"",26,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"44862Gador deepNo.3 278m",2022-10-28,"Gador Deep",32.42213,34.8656,"R-S","Secret deep",278,1,9,2,"W",26,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"44862Gador deepNo.4 368m",2022-10-28,"Gador Deep",32.42213,34.8656,"R","Secret deep",368,1,9,2,"",26,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"44862Gador deepNo.5 330m",2022-10-28,"Gador Deep",32.42213,34.8656,"R-S","Secret deep",330,2,9,2,"E",26,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"44862Gador deepNo.1 632m",2022-10-28,"Gador Deep",32.42213,34.8656,"S-R-S","Secret deep entry",632,1,11.3,1,"",26,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"44862Gador deepNo.6 700m",2022-10-28,"Gador Deep",32.42213,34.8656,"","Secret deep entry",700,2,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"44901Gador deepNo.2 340m",2022-12-06,"Gador Deep",32.42213,34.8656,"R-S","Secret deep",340,1,12,1,"",25,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"44901Gador deepNo.3 304m",2022-12-06,"Gador Deep",32.42213,34.8656,"R","Secret deep",304,1,12,1,"",25,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"44901Gador deepNo.1 630m",2022-12-06,"Gador Deep",32.42213,34.8656,"S-R-S","Secret deep entry",630,1,12,1,"",25,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"44901Gador deepNo.5 590m",2022-12-06,"Gador Deep",32.42213,34.8656,"S-R-S","Secret deep entry",590,1,12,1,"",25,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"45038Gador deepNo.1 300m",2023-04-22,"Gador Deep",32.42213,34.8656,"R-S","Secret deep",300,1,13.5,1,"E",20.4,"2023-04-22route.kml",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"45038Gador deepNo.2 300m",2023-04-22,"Gador Deep",32.42213,34.8656,"R","Secret deep",300,1,13.5,1,"",20.4,"2023-04-22route.kml",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"45038Gador deepNo.3 320m",2023-04-22,"Gador Deep",32.42213,34.8656,"R-S","Secret deep",320,1,13.5,1,"W",20.4,"2023-04-22route.kml",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"45063Gador deepNo.0 250m",2023-05-17,"Gador Deep",32.42213,34.8656,"","Secret deep",250,1,2,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"45071Gador deepNo.1 250m",2023-05-25,"Gador Deep",32.42213,34.8656,"R","Secret deep",250,1,4.4,1,"",23,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"45071Gador deepNo.2 320m",2023-05-25,"Gador Deep",32.42213,34.8656,"R-S","Secret deep",320,1,4.4,1,"W",23,"2023-05-25T09-34-45Z-route.gpx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"45071Gador deepNo.3 50m",2023-05-25,"Gador Deep",32.42213,34.8656,"R","Secret deep",50,1,4.4,1,"",23,"2023-05-25T10-10-25Z-route.gpx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"45071Gador deepNo.4 300m",2023-05-25,"Gador Deep",32.42213,34.8656,"R-S","Secret deep",300,1,4.4,1,"E",23,"2023-05-25T10-10-25Z-route.gpx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"45086Gador deepNo.1 294m",2023-06-09,"Gador Deep",32.42213,34.8656,"R-S","Secret deep",294,1,10.5,1,"W",22,"2023-06-09T06-59-47Z-route.gpx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"45086Gador deepNo.2 314m",2023-06-09,"Gador Deep",32.42213,34.8656,"R","Secret deep",314,1,10.5,1,"",22,"2023-06-09T07-35-28Z-route.gpx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"45086Gador deepNo.3 602m",2023-06-09,"Gador Deep",32.42213,34.8656,"R-S","Secret deep",602,1,10.5,1,"E",22,"2023-05-25T08-10-25Z-route.gpx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"45102Gador deepNo.1 348m",2023-06-25,"Gador Deep",32.42213,34.8656,"R-S","Secret deep",348,1,10.4,1,"E",24,"suuntoapp-OpenwaterSwimming-2023-06-25T06-12-59Z-route.gpx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"45102Gador deepNo.2 226m",2023-06-25,"Gador Deep",32.42213,34.8656,"R","Secret deep",226,1,10.4,1,"",24,"suuntoapp-OpenwaterSwimming-2023-06-25T06-46-14Z-route.gpx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"45102Gador deepNo.3 300m",2023-06-25,"Gador Deep",32.42213,34.8656,"R-S","Secret deep",300,1,10.4,1,"W",24,"suuntoapp-OpenwaterSwimming-2023-06-25T07-08-29Z-route.gpx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"45224Gador deepNo.1 171m",2023-10-25,"Gador Deep",32.42213,34.8656,"R","Secret deep",171,1,13.5,1,"",27,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"45224Gador deepNo.2 267m",2023-10-25,"Gador Deep",32.42213,34.8656,"R-S","Secret deep",267,1,13.5,1,"W",27,"suuntoapp-OpenwaterSwimming-2023-10-25T07-30-06Z-route",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"45224Gador deepNo.3 146m",2023-10-25,"Gador Deep",32.42213,34.8656,"R","Secret deep",146,1,13.5,1,"",27,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"45224Gador deepNo.4 322m",2023-10-25,"Gador Deep",32.42213,34.8656,"R-S","Secret deep",322,1,13.5,1,"E",27,"suuntoapp-OpenwaterSwimming-2023-10-25T08-19-18Z-route",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"45237Gador deepNo.1 71m",2023-11-07,"Gador Deep",32.42213,34.8656,"R","Secret deep",71,NA,10.5,1,"",27,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"45237Gador deepNo.2 100m",2023-11-07,"Gador Deep",32.42213,34.8656,"R-S","Secret deep",100,NA,10.5,1,"W",27,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"45237Gador deepNo.3 200m",2023-11-07,"Gador Deep",32.42213,34.8656,"R-S","Secret deep",200,NA,10.5,1,"W",27,"suuntoapp-OpenwaterSwimming-2023-11-07T09-06-57Z-route",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
